Name,ID,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click
Northern Tosk Albanian,tosk1239,0,0,7,0,0,26,14,20,15,11,0,1,3,2,8,3,2,19,13,9,8,14,10,1,7,2,4,0,0,24,0,1,0,0,0,0,0
Totela,tote1238,0,0,10,0,5,39,23,30,18,15,0,0,8,0,30,22,2,18,10,5,8,27,21,2,12,5,6,0,0,35,0,3,0,0,0,0,0
Totontepec Mixe,toto1305,0,0,9,0,0,13,12,14,5,10,0,0,2,0,6,3,1,7,5,5,3,12,6,2,4,3,5,0,0,16,0,0,1,0,0,0,0
Toura (Côte d'Ivoire),tour1242,4,0,14,0,2,19,20,21,4,17,0,0,8,1,17,9,2,6,6,0,2,23,15,2,7,7,8,0,0,28,0,0,0,0,0,1,0
Toura (Côte d'Ivoire),tour1242,4,0,27,0,9,17,31,34,4,30,0,0,10,1,22,15,2,5,5,0,2,36,21,3,13,13,14,0,0,39,0,0,0,0,0,1,0
Trinitario,trin1274,0,0,12,0,6,16,18,19,6,15,1,0,3,0,8,5,0,10,6,4,3,20,12,4,11,5,10,0,0,19,0,0,1,0,0,0,0
Trió,trio1238,0,0,14,0,7,7,19,19,2,17,1,0,2,0,7,5,0,4,4,0,1,17,9,2,5,5,12,0,0,19,0,1,0,0,0,0,0
Trumai,trum1247,0,0,6,0,0,20,12,16,8,10,1,0,2,2,6,3,0,13,12,3,4,11,8,1,3,3,7,0,0,13,0,1,5,0,4,0,0
Trumai,trum1247,0,0,6,0,1,15,12,15,6,10,0,1,2,1,6,3,1,9,8,5,3,10,6,1,3,3,6,0,0,11,0,1,1,0,0,1,0
Tsamai,tsam1247,2,0,10,0,33,50,24,33,18,18,0,2,6,2,14,6,0,26,17,9,10,33,21,6,11,12,12,0,0,41,0,2,7,0,5,5,0
Tshangla,tsha1245,0,0,5,0,0,29,13,18,12,9,1,0,4,2,7,3,0,21,17,6,10,17,14,1,9,3,6,0,0,21,0,7,0,0,0,0,0
Tshangla,tsha1245,0,0,7,0,0,29,16,20,11,12,1,0,4,2,8,4,0,21,17,6,10,19,16,3,10,4,8,0,0,23,0,7,0,0,0,0,0
Tsotso,tsot1241,2,0,10,0,5,18,17,20,9,13,1,1,4,2,8,4,1,11,7,4,4,15,9,2,6,4,8,0,0,18,0,1,0,0,0,0,0
Tsou,tsou1248,0,0,6,0,0,14,10,12,6,7,0,0,3,1,8,3,2,6,3,0,3,8,5,1,2,2,3,0,0,13,0,1,3,0,0,0,0
Tsuvadi,tsuv1239,2,0,12,0,0,30,22,28,13,19,0,0,9,2,18,11,2,17,12,5,8,27,19,2,13,8,12,0,0,35,0,3,3,0,0,2,0
Tsuvadi,tsuv1239,3,0,24,0,17,25,33,35,7,28,0,0,17,2,20,13,2,14,10,4,4,31,15,4,11,13,18,0,0,42,0,1,1,0,0,2,0
Tucano,tuca1252,0,0,12,0,0,12,15,17,2,15,1,0,6,0,8,5,0,5,5,0,1,17,11,2,5,5,12,0,0,18,0,4,1,0,0,0,0
Tukang Besi North,tuka1248,0,0,5,0,0,23,17,11,5,7,0,1,10,1,8,1,0,10,9,1,3,10,7,1,2,2,3,0,0,23,0,1,1,0,0,2,0
Tuki,tuki1240,4,0,10,0,3,22,22,16,6,13,0,1,9,0,14,6,0,10,6,4,4,20,12,2,4,6,7,0,0,28,0,1,0,0,0,0,0
Tulishi,tuli1249,3,0,19,0,27,32,34,32,5,27,0,2,7,2,17,9,2,20,12,8,2,32,20,2,16,9,11,0,0,43,0,1,1,0,0,5,0
Tulu,tulu1258,0,0,12,0,5,21,22,21,6,17,0,1,5,2,8,5,0,14,6,7,2,22,14,2,10,7,10,0,0,26,0,0,0,0,0,0,0
Tulu,tulu1258,0,0,14,0,7,19,23,20,2,18,0,1,5,1,8,5,0,13,6,10,2,22,14,2,10,7,12,0,0,28,0,0,0,0,0,0,0
Tulu,tulu1258,0,0,13,0,6,22,23,22,6,18,0,1,5,2,9,5,1,15,6,8,5,19,11,2,8,5,10,0,0,28,0,0,0,0,0,0,0
Tumtum,tumt1243,2,0,14,0,21,35,36,26,5,22,0,2,14,2,15,8,2,22,14,8,3,27,21,2,12,8,10,0,0,47,0,0,1,0,0,5,0
Tunen,tune1261,2,0,7,0,0,15,18,13,4,10,0,0,8,1,8,4,1,7,5,2,2,14,9,1,4,4,5,0,0,19,0,0,0,0,0,0,0
Tunia,tuni1251,3,0,13,0,0,21,25,19,2,17,0,1,13,1,10,6,0,13,8,5,1,23,14,2,11,6,8,0,0,31,0,1,2,0,0,2,0
Tunica,tuni1252,0,0,7,0,0,14,13,14,4,11,0,1,2,1,7,4,0,8,6,2,3,11,6,1,4,4,6,0,0,16,0,5,1,0,0,0,0
Tunica,tuni1252,0,0,7,0,0,15,13,15,5,11,0,1,2,1,8,4,1,8,6,3,3,11,6,1,4,4,6,0,0,16,0,5,1,0,0,0,0
Tuparí,tupa1250,0,0,15,0,5,11,21,20,3,18,1,0,8,0,7,4,0,5,4,1,2,19,10,3,7,4,14,0,0,22,0,1,1,0,0,0,0
Tupinambá,tupi1273,0,0,12,0,0,11,18,17,2,15,1,0,9,0,8,5,0,6,4,2,2,16,10,2,6,5,12,0,0,19,0,0,1,0,0,0,0
Tupuri,tupu1244,4,0,24,0,13,25,36,34,8,29,1,1,18,1,19,11,3,12,9,3,5,30,14,4,11,11,17,0,0,44,0,1,1,0,0,2,0
Turkmen,turk1304,0,0,16,0,8,18,23,26,8,20,1,0,3,1,12,9,0,11,7,10,4,22,14,3,9,9,10,0,0,29,0,3,0,0,0,0,0
Tu,tuuu1240,0,0,10,0,5,23,17,19,11,14,0,1,3,1,9,5,1,14,8,3,9,17,8,2,3,6,8,0,0,17,0,6,0,0,0,0,0
Tu,tuuu1240,0,0,6,0,0,23,13,15,11,10,0,1,3,1,7,3,1,14,8,3,9,13,8,1,3,4,6,0,0,13,0,6,0,0,0,0,0
Tu,tuuu1240,0,0,5,0,0,22,10,14,10,7,0,1,3,1,6,2,1,12,8,4,6,12,7,1,3,4,2,0,0,19,0,2,0,0,0,0,0
Tuvinian,tuvi1240,0,0,16,0,8,19,23,26,8,20,0,1,3,1,13,8,2,11,8,3,6,21,13,2,9,6,15,0,0,26,0,2,0,0,0,0,0
Tuvinian,tuvi1240,0,0,9,0,0,19,15,16,8,12,0,1,3,1,9,4,1,11,8,10,6,13,7,1,6,4,8,0,0,21,0,0,0,0,0,0,0
Tuvinian,tuvi1240,0,0,24,0,16,26,30,37,12,27,1,0,3,1,20,12,2,13,10,11,6,30,13,3,13,11,10,0,0,38,0,3,8,0,0,0,0
Tuyuca,tuyu1244,0,0,12,0,0,8,15,17,2,15,1,0,6,0,7,5,0,4,4,0,1,16,10,2,5,5,12,0,0,18,0,1,0,0,0,0,0
Tweed-Albert,twee1234,0,0,4,0,0,10,12,8,1,8,0,1,4,1,4,2,0,6,4,2,1,8,6,1,3,2,4,0,0,16,0,0,0,0,0,0,0
Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit,tyan1235,0,0,10,0,5,16,20,18,3,15,0,1,5,1,8,5,0,10,9,5,0,17,11,2,7,5,10,0,0,23,0,0,1,0,0,0,0
Tzeltal,tzel1254,0,0,5,0,0,22,12,14,8,10,1,1,2,1,8,3,1,13,10,3,6,10,7,1,3,3,2,0,0,15,0,2,6,0,5,0,0
Tzeltal,tzel1254,0,0,6,0,0,20,11,12,7,9,1,0,2,1,8,4,0,12,12,8,6,10,7,1,3,3,2,0,0,14,0,2,6,0,5,0,0
Tzotzil,tzot1259,0,0,5,0,0,19,10,12,8,8,0,1,2,1,6,2,0,11,8,3,6,9,6,1,2,3,5,0,0,11,0,1,6,0,5,0,0
Tz'utujil,tzut1248,0,0,10,0,5,23,16,17,7,14,0,1,2,1,9,5,0,12,9,3,6,18,9,2,5,8,10,0,0,19,0,0,7,0,6,0,0
Ucayali-Yurúa Ashéninka,ucay1237,0,0,8,0,4,21,17,17,9,12,2,0,5,0,8,2,0,12,8,4,6,17,11,2,11,3,8,0,0,19,0,4,0,0,0,0,0
Udihe,udih1248,0,0,21,0,8,17,28,27,6,24,0,0,4,1,14,10,1,9,7,6,4,29,15,6,14,5,10,0,0,32,0,0,4,0,0,0,0
Udmurt,udmu1245,0,0,7,0,0,28,14,22,14,11,0,1,3,2,7,2,2,20,14,15,11,20,15,1,11,4,5,0,0,24,0,0,0,0,0,0,0
Udmurt,udmu1245,0,0,9,0,0,27,17,22,12,13,0,1,4,2,9,4,2,18,14,14,9,21,14,2,10,4,4,0,0,26,0,0,0,0,0,0,0
Udmurt,udmu1245,0,0,8,0,0,27,16,21,12,12,0,1,4,2,9,4,2,18,14,14,9,20,14,1,9,4,4,0,0,25,0,0,0,0,0,0,0
Udmurt,udmu1245,0,0,10,0,0,22,18,23,9,14,0,1,4,2,8,4,0,15,13,12,8,20,14,2,13,4,5,0,0,26,0,0,0,0,0,0,0
Uduk,uduk1239,0,0,5,0,0,20,11,12,5,9,0,1,2,1,8,3,0,11,8,3,4,10,7,1,3,3,6,0,0,17,0,1,5,0,4,2,0
Uighur,uigh1240,0,0,15,0,8,25,22,29,13,19,0,1,3,1,14,9,2,13,9,8,8,24,13,3,11,9,5,0,0,30,0,1,1,0,0,0,0
Ukrainian,ukra1253,0,0,6,0,0,21,12,18,12,10,0,1,2,1,8,3,2,13,9,13,8,11,8,1,4,3,4,0,0,20,0,1,0,0,0,0,0
Ukrainian,ukra1253,0,0,6,0,3,32,15,23,18,12,0,2,3,2,7,2,2,25,18,19,15,23,19,1,16,4,3,0,0,27,0,1,0,0,0,0,0
Ulwa,ulwa1239,0,0,6,0,3,17,20,16,2,14,0,2,6,2,8,4,0,9,9,0,1,14,12,2,4,4,8,0,0,16,0,1,0,0,0,0,0
Umbugarla,umbu1235,0,0,8,0,3,15,20,15,0,15,0,1,5,3,6,4,0,11,7,3,0,15,11,2,7,4,8,0,0,20,0,0,0,0,0,0,0
Umbuygamu,umbu1256,0,0,5,0,0,22,17,16,4,12,0,2,5,1,7,3,0,16,15,9,1,15,12,1,8,3,7,0,0,17,0,1,1,6,0,0,0
Umbundu,umbu1257,0,0,10,0,0,14,20,22,6,16,0,0,14,2,11,6,3,7,5,2,1,18,12,2,8,6,12,0,0,22,0,2,0,0,0,0,0
Umiida,umii1236,0,0,5,0,0,18,19,13,0,13,0,1,6,4,5,3,0,14,10,6,0,12,9,1,6,3,6,0,0,19,0,0,0,0,0,0,0
Umotína,umot1240,0,0,8,0,0,10,14,15,3,12,1,0,2,1,6,4,0,7,5,2,3,11,6,1,4,4,7,0,0,16,0,0,0,0,0,0,0
Umpila,umpi1239,0,0,6,0,3,13,16,11,0,11,0,1,5,1,5,3,0,9,8,4,0,12,10,2,5,3,6,0,0,16,0,0,1,0,0,0,0
Unami,unam1242,0,0,17,0,20,17,26,27,7,22,0,0,10,2,12,8,0,10,7,3,4,23,12,5,7,8,9,0,0,26,0,2,0,0,0,0,0
Unggumi,ungg1243,0,0,5,0,0,17,18,12,0,12,0,1,6,3,5,3,0,13,9,5,0,12,9,1,6,3,6,0,0,18,0,0,0,0,0,0,0
Upper Sorbian,uppe1395,0,0,8,0,0,29,20,25,13,16,0,2,4,2,13,5,2,17,13,11,9,24,21,2,14,4,8,0,0,29,0,2,0,0,0,0,0
Upper Saxon,uppe1400,0,0,19,0,11,12,26,28,5,23,0,0,3,1,13,9,2,5,4,5,2,25,9,3,8,9,9,5,0,26,0,2,0,0,0,0,0
Upper Saxon,uppe1400,0,0,20,0,11,11,27,28,4,24,0,0,3,1,14,10,2,5,4,5,2,25,9,3,8,8,10,6,0,27,0,2,0,0,0,0,0
Upper Chehalis,uppe1439,0,0,4,0,0,27,9,15,12,7,0,0,2,3,11,8,0,12,9,3,6,17,7,1,2,8,2,0,0,9,0,1,10,0,9,0,0
Upper Guinea Crioulo,uppe1455,0,0,5,0,0,21,14,16,6,10,1,0,4,2,8,3,2,13,8,5,4,14,11,1,7,3,6,0,0,21,0,0,0,0,0,0,0
Urali of Idukki,ural1274,0,0,20,0,4,24,30,32,6,26,1,1,4,2,11,7,0,16,8,6,2,28,17,4,9,8,8,0,0,38,0,0,0,0,0,0,0
Urarina,urar1246,0,0,5,0,0,14,10,12,6,7,1,0,3,1,6,4,0,9,5,3,3,9,7,1,4,1,4,0,0,12,0,2,0,0,0,0,0
Urdu,urdu1245,0,0,21,0,14,34,29,35,12,27,2,1,12,1,15,8,2,21,9,11,8,29,15,3,10,9,9,0,0,42,0,12,0,0,0,0,0
Urdu,urdu1245,0,0,19,0,4,32,26,30,11,23,1,1,13,0,14,8,1,18,7,10,1,35,23,4,14,11,9,0,0,39,0,11,0,0,0,0,0
Uri,urii1240,0,0,8,0,2,14,14,13,2,11,1,0,3,0,10,6,1,5,5,0,1,15,11,1,4,5,7,0,0,18,0,0,0,0,0,0,0
Urningangg,urni1239,0,0,5,0,0,15,18,13,0,13,0,1,5,3,5,3,0,11,7,3,0,13,10,1,7,3,7,0,0,18,0,0,0,0,0,0,0
Urubú-Kaapor,urub1250,0,0,11,0,0,12,18,17,3,14,1,0,9,0,9,7,0,5,4,1,2,17,11,2,5,5,11,0,0,18,0,1,1,0,0,0,0
Uru-Eu-Wau-Wau,urue1240,0,0,12,0,0,13,18,15,3,13,1,0,11,0,9,6,0,5,3,2,1,17,11,2,5,4,10,0,0,19,0,1,1,0,0,0,0
Uru,uruu1244,0,0,10,0,5,21,17,17,5,14,1,0,3,1,10,6,0,11,5,6,4,21,13,2,8,7,10,0,0,18,0,0,5,0,5,0,0
Usan,usan1239,0,0,6,0,0,12,13,9,1,8,0,0,5,0,7,3,0,5,5,0,1,10,6,1,3,4,4,0,0,16,0,0,1,0,0,0,0
Usarufa,usar1243,0,0,5,0,2,13,16,10,0,10,0,1,6,0,9,4,0,6,6,0,0,10,7,1,4,5,8,0,0,16,0,0,7,0,0,0,0
Ute-Southern Paiute,utes1238,0,0,18,0,9,17,23,27,7,21,1,0,2,0,12,9,1,5,4,1,2,28,15,4,9,12,14,0,0,27,0,0,1,0,0,0,0
Vaagri Booli,vaag1238,0,0,14,0,5,22,23,22,6,18,0,1,8,2,9,5,1,15,7,6,2,22,15,3,11,5,10,0,0,30,0,0,0,0,0,0,0
Vagla,vagl1239,0,0,30,0,10,21,39,39,7,34,0,1,15,1,21,13,2,10,7,3,4,39,21,3,14,16,14,0,0,46,0,1,0,0,0,0,0
Vai,vaii1241,4,0,11,0,0,25,23,19,5,14,0,0,13,1,15,5,2,11,7,4,2,24,16,2,10,5,7,0,0,31,0,1,0,0,0,1,0
Vame,vame1236,3,0,5,0,0,34,19,20,16,9,0,1,10,3,13,8,0,19,14,5,10,17,14,1,3,2,5,0,0,32,0,2,0,0,0,2,0
Vanimo,vani1248,0,0,16,0,0,11,20,20,3,17,0,0,11,1,12,8,0,7,6,1,1,16,4,2,6,6,10,0,0,25,0,1,0,0,0,0,0
Varli,varl1238,0,0,18,0,6,25,25,25,5,23,1,0,11,2,14,8,1,16,8,7,4,23,13,2,7,8,14,0,0,30,0,10,0,0,0,0,0
Vengo,veng1238,9,0,17,0,8,53,51,41,22,22,0,0,29,2,39,32,5,29,20,9,15,33,22,2,9,7,13,0,0,62,0,0,1,0,0,0,0
Veps,veps1250,0,0,10,0,0,31,19,26,14,15,0,2,4,2,12,4,3,21,15,6,9,27,20,2,19,5,5,0,0,30,0,2,0,0,0,0,0
Vietnamese,viet1252,6,0,11,0,1,18,19,22,7,15,0,0,4,1,9,5,2,9,7,2,2,20,11,2,6,8,5,0,0,27,0,3,3,0,0,2,0
Vietnamese,viet1252,0,0,14,0,0,19,21,24,7,17,0,0,4,1,11,6,2,9,7,6,2,22,14,2,7,10,8,0,0,26,0,2,1,0,0,2,0
Vietnamese,viet1252,0,0,16,0,4,19,22,26,8,18,0,0,4,1,11,6,2,9,8,2,3,23,13,2,7,10,11,0,0,27,0,2,1,0,0,2,0
Vietnamese,viet1252,8,0,16,0,4,18,23,27,8,19,0,0,4,1,10,6,2,9,8,6,3,24,14,2,8,10,12,0,0,27,0,2,1,0,0,1,0
Vilela,vile1241,0,0,5,0,0,21,11,12,5,9,1,0,2,2,7,3,0,10,8,2,3,13,7,1,3,6,6,0,0,15,0,1,6,0,5,0,0
Vlax Romani,vlax1238,0,0,7,0,0,25,14,20,11,12,1,1,2,2,8,2,2,15,12,5,7,15,11,1,6,3,6,0,0,21,0,6,0,0,0,0,0
Vlax Romani,vlax1238,0,0,12,0,0,26,17,25,13,15,1,0,2,1,12,6,2,15,10,7,7,18,13,2,9,8,10,0,0,26,0,4,0,0,0,0,0
Votic,voti1245,0,0,20,0,10,32,30,39,16,26,0,2,4,3,17,8,4,21,17,11,10,37,24,4,24,7,17,0,0,40,0,2,0,0,0,0,0
Vute,vute1244,5,0,24,0,8,27,38,33,8,28,0,1,18,1,21,10,3,12,8,4,4,34,19,3,8,10,17,0,0,46,0,1,0,0,0,2,0
Waama,waam1244,3,0,25,0,14,11,29,29,2,27,0,0,13,0,16,11,1,5,4,1,1,30,12,4,13,11,15,0,0,31,0,0,0,0,0,0,0
Wadjiginy,wadj1254,0,0,5,0,0,15,17,12,0,12,0,1,5,3,5,3,0,11,7,3,0,12,9,1,7,2,6,0,0,17,0,0,0,0,0,0,0
Wagaya,waga1260,0,0,6,0,2,18,20,14,0,14,0,1,6,4,5,3,0,14,10,6,0,13,11,1,6,3,6,0,0,20,0,0,0,0,0,0,0
Wagaya,waga1260,0,0,6,0,2,17,19,13,0,13,0,1,6,3,5,3,0,13,9,5,0,13,11,1,6,3,6,0,0,19,0,0,0,0,0,0,0
Wageman,wage1238,0,0,5,0,0,20,16,11,0,11,0,1,5,2,6,3,0,13,8,3,0,13,10,1,6,3,6,0,0,16,0,0,1,5,0,0,0
Waima,waim1251,0,0,5,0,0,8,8,7,1,6,1,0,2,0,5,2,0,3,3,3,0,6,3,1,2,2,2,0,0,9,0,1,1,0,0,0,0
Waimiri-Atroari,waim1253,0,0,11,0,4,13,17,17,5,14,1,0,3,0,7,4,0,9,5,4,4,14,7,2,6,4,10,0,0,20,0,1,1,0,0,0,0
Waimaha,waim1255,0,0,12,0,0,7,15,16,1,15,1,0,6,0,7,5,0,3,3,0,0,16,10,2,5,5,12,0,0,18,0,1,0,0,0,0,0
Waimaha,waim1255,2,0,12,0,0,8,15,17,2,15,1,0,6,0,7,5,0,4,4,0,1,16,10,2,5,5,10,0,0,18,0,1,0,0,0,0,0
Waimaha,waim1255,0,0,12,0,0,8,15,17,2,15,1,0,6,0,7,5,0,4,4,0,1,16,10,2,5,5,10,0,0,18,0,1,0,0,0,0,0
Waiwai,waiw1244,0,0,6,0,0,11,13,14,5,10,2,0,3,1,5,3,0,8,5,3,3,10,7,1,4,3,7,0,0,13,0,1,0,0,0,0,0
Wajarri,waja1257,0,0,6,0,3,18,20,14,0,14,0,1,6,4,5,3,0,14,10,6,0,13,11,2,6,3,6,0,0,20,0,0,0,0,0,0,0
Wakawaka,waka1274,0,0,10,0,5,10,19,15,0,15,0,1,4,1,7,5,0,7,6,2,0,16,10,2,7,5,10,0,0,19,0,0,0,0,0,0,0
Wakhi,wakh1245,0,0,12,0,6,36,20,33,21,18,1,1,2,2,10,5,2,24,11,7,12,22,13,2,4,8,6,0,0,31,0,0,0,0,0,0,0
Walangama,wala1263,0,0,9,0,4,16,20,18,3,15,1,1,5,1,8,5,0,11,10,5,0,16,12,2,5,3,9,0,0,23,0,0,0,0,0,0,0
Walmajarri,walm1241,0,0,6,0,3,15,18,13,0,13,0,1,5,3,5,3,0,11,7,3,0,13,11,2,6,3,6,0,0,18,0,0,0,0,0,0,0
Walungge,walu1241,0,0,14,0,7,29,24,25,7,20,0,2,4,2,13,9,0,21,14,7,6,27,19,2,16,5,14,0,0,27,0,8,0,0,0,0,0
Wambayan,wamb1258,0,0,6,0,3,15,18,13,0,13,0,1,5,3,5,3,0,11,7,3,0,13,11,2,6,3,6,0,0,18,0,0,0,0,0,0,0
Wambon,wamb1259,0,0,10,0,0,13,18,17,5,13,0,0,5,1,10,6,0,6,5,1,2,15,12,3,7,6,11,0,0,21,0,1,0,0,0,0,0
Wamey,wame1240,0,0,7,0,0,35,28,20,5,15,0,2,16,2,17,9,0,17,10,7,1,27,22,2,11,4,6,1,0,37,0,0,0,0,0,3,0
Wamin,wami1239,0,0,6,0,0,12,16,11,0,11,0,1,5,1,6,4,0,9,8,4,0,12,8,1,5,3,7,0,0,16,0,0,0,0,0,0,0
Wandarang,wand1263,0,0,3,0,0,15,14,9,0,9,0,1,5,2,4,2,0,11,7,3,0,9,8,1,4,2,4,0,0,14,0,0,0,0,0,0,0
Wandala,wand1278,2,0,5,0,3,41,21,21,18,9,0,1,12,5,14,7,2,23,16,6,10,21,18,2,9,2,5,0,0,36,0,2,0,0,0,3,0
Waneci,wane1241,0,0,7,0,3,21,13,17,9,11,2,0,3,0,6,3,0,14,7,5,7,13,8,2,3,4,6,0,0,21,0,6,0,0,0,0,0
Wanggamala,wang1289,0,0,5,0,1,19,20,14,0,14,1,1,6,4,5,3,0,15,11,6,0,12,9,2,5,3,5,0,0,20,0,0,0,0,0,0,0
Wangganguru,wang1290,0,0,3,0,0,19,18,12,0,12,1,1,6,4,4,2,0,15,11,6,0,10,9,1,5,2,4,0,0,18,0,0,0,0,0,0,0
Ngiyambaa,wang1291,0,0,3,0,0,13,13,8,0,8,1,0,5,1,4,2,0,9,7,3,0,7,6,1,2,2,4,0,0,13,0,0,0,0,0,0,0
Ngiyambaa,wang1291,0,0,6,0,3,12,16,11,0,11,0,1,5,1,5,3,0,9,8,4,0,12,10,2,5,3,6,0,0,16,0,0,0,0,0,0,0
Wanman,wanm1242,0,0,6,0,3,15,18,13,0,13,0,1,5,3,5,3,0,11,7,3,0,13,11,2,6,3,6,0,0,18,0,0,0,0,0,0,0
Wan,wann1242,3,0,12,0,0,19,16,19,4,15,0,0,6,1,15,8,2,7,5,2,2,23,15,2,8,6,8,0,0,25,0,0,0,0,0,1,0
Wantoat,want1252,0,0,7,0,0,14,16,9,2,7,0,0,9,0,8,5,0,5,5,0,2,13,8,2,3,2,2,0,0,16,0,0,0,0,0,0,0
Wanyi,wany1247,0,0,6,0,3,11,16,12,0,12,0,1,4,2,5,3,0,8,7,3,0,13,11,2,6,3,6,0,0,16,0,0,0,0,0,0,0
Waorani,waor1240,0,0,10,0,0,10,15,11,0,11,0,0,9,0,6,3,0,4,3,1,0,15,7,4,7,3,3,0,0,18,0,0,0,0,0,0,0
Waorani,waor1240,0,0,20,0,10,10,26,22,0,22,0,0,14,0,8,5,0,4,3,1,0,26,10,8,14,5,14,0,0,29,0,0,0,0,0,0,0
Wapishana,wapi1253,0,0,12,0,4,15,16,18,5,14,1,0,6,0,7,4,0,9,6,3,4,16,13,3,4,4,10,0,0,21,0,5,3,0,0,0,0
Wapishana,wapi1253,0,0,8,0,0,15,12,14,5,10,1,0,6,0,6,3,0,9,5,3,4,11,9,2,2,3,7,0,0,17,0,5,4,0,0,0,0
Wapishana,wapi1253,0,0,4,0,0,16,10,10,4,7,1,0,3,0,5,2,0,10,4,3,4,9,8,1,3,2,5,0,0,15,0,0,1,0,0,0,0
Wappo,wapp1239,0,0,5,0,0,27,15,15,8,11,0,0,4,2,8,2,1,17,14,6,6,10,7,1,4,2,4,0,0,18,0,1,12,0,6,0,0
Warray,wara1290,0,0,5,0,4,14,13,9,0,9,0,1,4,1,6,3,0,8,5,3,0,13,10,1,6,3,4,0,0,13,0,0,0,0,0,0,0
Warray,wara1290,0,0,5,0,0,14,13,9,0,9,0,1,4,1,6,3,0,8,8,3,0,13,10,1,6,3,6,0,0,13,0,0,0,4,0,0,0
Warao,wara1303,0,0,10,0,0,8,15,15,2,13,1,0,7,1,8,5,0,4,4,0,1,13,7,2,5,4,7,0,0,16,0,1,0,0,0,0,0
Warao,wara1303,0,0,5,0,0,8,10,10,2,8,1,0,2,0,6,4,0,4,4,0,1,9,6,1,3,3,6,0,0,10,0,1,0,0,0,0,0
Wardaman,ward1246,0,0,5,0,0,15,17,12,0,12,0,1,5,3,5,3,0,11,7,3,0,12,9,1,6,3,6,0,0,17,0,0,0,0,0,0,0
Wariyangga,wari1262,0,0,6,0,3,18,20,14,0,14,0,1,6,4,5,3,0,14,10,6,0,13,11,2,6,3,6,0,0,20,0,0,0,0,0,0,0
Waris,wari1266,0,0,9,0,0,11,16,16,3,13,0,0,3,1,7,4,0,5,5,0,1,14,7,3,5,4,5,0,0,17,0,0,0,0,0,0,0
Wari',wari1268,0,0,6,0,0,11,12,10,3,8,1,0,4,0,9,6,0,5,4,1,1,9,5,1,4,2,6,0,0,12,0,2,3,0,0,0,0
Wari',wari1268,0,0,6,0,0,11,13,11,3,9,1,0,4,0,9,6,0,5,4,1,1,10,6,1,5,2,7,0,0,13,0,2,3,0,0,0,0
Warlpiri,warl1254,0,0,6,0,3,16,19,14,0,14,1,1,5,3,5,3,0,12,7,3,0,13,11,2,6,3,6,0,0,19,0,0,0,0,0,0,0
Warlmanpa,warl1255,0,0,6,0,3,20,18,13,0,13,0,1,5,3,6,3,0,14,9,4,0,15,13,2,7,3,6,0,0,18,0,0,0,5,0,0,0
Warluwara,warl1256,0,0,4,0,1,26,19,15,2,13,0,1,6,4,5,2,0,20,14,9,2,15,13,2,7,3,5,0,0,21,0,0,0,6,0,0,0
Warrgamay,warr1255,0,0,6,0,3,10,15,11,0,11,0,1,4,1,5,3,0,7,6,2,0,12,10,2,5,3,6,0,0,15,0,0,0,0,0,0,0
Warrnambool,warr1257,0,0,6,0,1,18,20,14,0,14,0,1,6,4,5,3,0,14,10,6,0,13,9,2,6,3,6,0,0,20,0,0,0,0,0,0,0
Warrwa,warr1258,0,0,3,0,0,15,15,10,0,10,0,1,5,3,4,2,0,11,7,3,0,10,9,1,5,2,4,0,0,15,0,0,0,0,0,0,0
Warrongo,waru1264,0,0,4,0,1,10,13,9,0,9,0,1,4,1,4,2,0,7,6,2,0,10,8,2,4,2,4,0,0,13,0,0,0,0,0,0,0
Warumungu,waru1265,0,0,6,0,3,20,18,13,0,13,0,1,5,3,6,3,0,14,9,4,0,15,13,2,7,3,6,0,0,18,0,0,0,5,0,0,0
Washo,wash1253,0,0,6,0,0,21,17,15,5,12,0,0,5,2,9,4,0,10,9,1,4,15,12,1,4,4,9,0,0,20,0,1,5,0,0,0,0
Wathawurrung,wath1238,0,0,3,0,0,18,17,11,0,11,0,1,6,4,4,2,0,14,10,6,0,10,9,1,5,2,4,0,0,17,0,0,0,0,0,0,0
Waurá,waur1244,0,0,10,0,0,13,16,19,6,14,1,0,7,1,5,3,0,9,7,2,3,16,12,2,7,3,10,0,0,19,0,1,0,0,0,0,0
Wawa,wawa1246,3,0,16,0,8,27,31,23,7,19,0,0,12,1,20,10,2,10,6,4,4,30,18,2,8,7,10,0,0,37,0,1,0,0,0,0,0
Wayana,waya1269,0,0,7,0,0,6,12,11,1,10,1,0,2,0,3,1,0,3,2,0,0,10,6,1,3,3,7,0,0,12,0,1,0,0,0,0,0
Wayana,waya1269,0,0,7,0,0,6,12,11,1,10,1,0,2,0,5,3,0,3,2,0,0,10,6,1,3,3,7,0,0,12,0,1,0,0,0,0,0
Wayampi,waya1270,0,0,12,0,0,12,19,17,2,15,1,0,10,0,10,7,0,4,4,0,1,18,12,2,5,5,12,0,0,20,0,0,1,0,0,0,0
